[03:40:34.090] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:40:34.093] 553 iterations per epoch. 82950 max iterations 
[03:43:12.698] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:43:12.701] 553 iterations per epoch. 82950 max iterations 
[03:46:12.009] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/Synapse', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:46:12.012] 553 iterations per epoch. 82950 max iterations 
[03:46:51.095] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/Synapse/train_npz', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:46:51.098] 553 iterations per epoch. 82950 max iterations 
[03:51:27.950] Namespace(train_path='/home/shivam/Desktop/shivam/classiitb/mic/ParaTransCNN-master/data/Synapse/train_npz', checkpoint_path='./checkpoints/ParaTransCNN_SGD_0.01_150_Synapse', dataset='Synapse', list_dir='./lists/lists_Synapse', num_classes=9, max_epochs=150, batch_size=1, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, model_name='ParaTransCNN')
[03:51:27.967] 2211 iterations per epoch. 331650 max iterations 
[03:51:30.479] time(h): (0.000697/231.307835), epoch: (0/150), iteration: 1, loss: 1.625326, loss_ce: 2.273428, loss_dice: 0.977223, lr: 0.010000
[01:57:09.676] time(h): (1.035440/10.358635), epoch: (14/150), iteration: 4903, loss: 0.131270, loss_ce: 0.088737, loss_dice: 0.173804, lr: 0.009096
[01:57:10.437] time(h): (1.035553/10.357654), epoch: (14/150), iteration: 4904, loss: 0.281791, loss_ce: 0.130619, loss_dice: 0.432963, lr: 0.009096
[01:57:10.925] time(h): (0.664403/6.644045), epoch: (14/150), iteration: 4905, loss: 0.061738, loss_ce: 0.010641, loss_dice: 0.112834, lr: 0.009096
[01:57:11.901] time(h): (1.329597/13.293271), epoch: (15/150), iteration: 4906, loss: 0.111096, loss_ce: 0.000227, loss_dice: 0.221965, lr: 0.009095
[01:57:12.663] time(h): (1.038596/10.381735), epoch: (15/150), iteration: 4907, loss: 0.061376, loss_ce: 0.000905, loss_dice: 0.121846, lr: 0.009095
[01:57:13.424] time(h): (1.037232/10.365989), epoch: (15/150), iteration: 4908, loss: 0.252439, loss_ce: 0.047899, loss_dice: 0.456979, lr: 0.009095
[01:57:14.185] time(h): (1.036647/10.358037), epoch: (15/150), iteration: 4909, loss: 0.099758, loss_ce: 0.031013, loss_dice: 0.168502, lr: 0.009095
[01:57:14.946] time(h): (1.037235/10.361799), epoch: (15/150), iteration: 4910, loss: 0.205546, loss_ce: 0.084261, loss_dice: 0.326832, lr: 0.009095
[01:57:15.707] time(h): (1.038293/10.370251), epoch: (15/150), iteration: 4911, loss: 0.065378, loss_ce: 0.003196, loss_dice: 0.127559, lr: 0.009094
[01:57:16.468] time(h): (1.037977/10.364989), epoch: (15/150), iteration: 4912, loss: 0.187766, loss_ce: 0.121391, loss_dice: 0.254140, lr: 0.009094
[01:57:17.230] time(h): (1.038539/10.368487), epoch: (15/150), iteration: 4913, loss: 0.078204, loss_ce: 0.034709, loss_dice: 0.121700, lr: 0.009094
[01:57:17.991] time(h): (1.038302/10.364018), epoch: (15/150), iteration: 4914, loss: 0.104121, loss_ce: 0.032792, loss_dice: 0.175450, lr: 0.009094
[01:57:18.752] time(h): (1.039153/10.370394), epoch: (15/150), iteration: 4915, loss: 0.090691, loss_ce: 0.015015, loss_dice: 0.166367, lr: 0.009094
[01:57:19.513] time(h): (1.038506/10.361831), epoch: (15/150), iteration: 4916, loss: 0.120560, loss_ce: 0.007121, loss_dice: 0.233998, lr: 0.009093
[01:57:20.274] time(h): (1.038574/10.360409), epoch: (15/150), iteration: 4917, loss: 0.146561, loss_ce: 0.041682, loss_dice: 0.251439, lr: 0.009093
[01:57:21.035] time(h): (1.039253/10.365070), epoch: (15/150), iteration: 4918, loss: 0.200826, loss_ce: 0.024541, loss_dice: 0.377111, lr: 0.009093
[01:57:21.796] time(h): (1.039206/10.362494), epoch: (15/150), iteration: 4919, loss: 0.148844, loss_ce: 0.014802, loss_dice: 0.282887, lr: 0.009093
[01:57:22.557] time(h): (1.039626/10.364576), epoch: (15/150), iteration: 4920, loss: 0.121232, loss_ce: 0.008400, loss_dice: 0.234065, lr: 0.009093
[01:57:23.334] time(h): (1.061776/10.583249), epoch: (15/150), iteration: 4921, loss: 0.093934, loss_ce: 0.032366, loss_dice: 0.155502, lr: 0.009093
[01:57:24.095] time(h): (1.039773/10.361828), epoch: (15/150), iteration: 4922, loss: 0.130541, loss_ce: 0.011077, loss_dice: 0.250005, lr: 0.009092
[01:57:24.856] time(h): (1.039783/10.359817), epoch: (15/150), iteration: 4923, loss: 0.063935, loss_ce: 0.000511, loss_dice: 0.127360, lr: 0.009092
[01:57:25.617] time(h): (1.039944/10.359320), epoch: (15/150), iteration: 4924, loss: 0.126661, loss_ce: 0.008378, loss_dice: 0.244943, lr: 0.009092
[01:57:26.378] time(h): (1.040823/10.365980), epoch: (15/150), iteration: 4925, loss: 0.371908, loss_ce: 0.277393, loss_dice: 0.466422, lr: 0.009092
[01:57:27.139] time(h): (1.040334/10.358995), epoch: (15/150), iteration: 4926, loss: 0.201877, loss_ce: 0.029842, loss_dice: 0.373911, lr: 0.009092
[01:57:27.901] time(h): (1.042155/10.375023), epoch: (15/150), iteration: 4927, loss: 0.090599, loss_ce: 0.094447, loss_dice: 0.086751, lr: 0.009091
[01:57:28.661] time(h): (1.040546/10.356903), epoch: (15/150), iteration: 4928, loss: 0.059385, loss_ce: 0.000952, loss_dice: 0.117818, lr: 0.009091
[01:57:29.422] time(h): (1.040407/10.353421), epoch: (15/150), iteration: 4929, loss: 0.055201, loss_ce: 0.000022, loss_dice: 0.110380, lr: 0.009091
[01:57:30.183] time(h): (1.041261/10.359814), epoch: (15/150), iteration: 4930, loss: 0.150917, loss_ce: 0.172752, loss_dice: 0.129083, lr: 0.009091
[01:57:30.944] time(h): (1.041796/10.363043), epoch: (15/150), iteration: 4931, loss: 0.126429, loss_ce: 0.052401, loss_dice: 0.200457, lr: 0.009091
[01:57:31.704] time(h): (1.041072/10.353743), epoch: (15/150), iteration: 4932, loss: 0.059978, loss_ce: 0.001408, loss_dice: 0.118547, lr: 0.009091
[01:57:32.468] time(h): (1.042391/10.364755), epoch: (15/150), iteration: 4933, loss: 0.111754, loss_ce: 0.033348, loss_dice: 0.190160, lr: 0.009090
[01:57:33.228] time(h): (1.042049/10.359249), epoch: (15/150), iteration: 4934, loss: 0.224213, loss_ce: 0.195241, loss_dice: 0.253184, lr: 0.009090
[01:57:33.990] time(h): (1.043261/10.369192), epoch: (15/150), iteration: 4935, loss: 0.065299, loss_ce: 0.001467, loss_dice: 0.129132, lr: 0.009090
[01:57:34.751] time(h): (1.042860/10.363108), epoch: (15/150), iteration: 4936, loss: 0.343798, loss_ce: 0.116424, loss_dice: 0.571173, lr: 0.009090
[01:57:35.512] time(h): (1.043001/10.362413), epoch: (15/150), iteration: 4937, loss: 0.060053, loss_ce: 0.001899, loss_dice: 0.118206, lr: 0.009090
[01:57:36.272] time(h): (1.042910/10.359411), epoch: (15/150), iteration: 4938, loss: 0.289292, loss_ce: 0.170986, loss_dice: 0.407598, lr: 0.009089
[01:57:37.033] time(h): (1.043216/10.360353), epoch: (15/150), iteration: 4939, loss: 0.069287, loss_ce: 0.005988, loss_dice: 0.132586, lr: 0.009089
[01:57:37.794] time(h): (1.043257/10.358661), epoch: (15/150), iteration: 4940, loss: 0.251399, loss_ce: 0.265135, loss_dice: 0.237662, lr: 0.009089
[01:57:38.574] time(h): (1.069781/10.619872), epoch: (15/150), iteration: 4941, loss: 0.134870, loss_ce: 0.040044, loss_dice: 0.229695, lr: 0.009089
[01:57:39.334] time(h): (1.043005/10.351969), epoch: (15/150), iteration: 4942, loss: 0.081127, loss_ce: 0.011626, loss_dice: 0.150629, lr: 0.009089
[01:57:40.094] time(h): (1.043653/10.356302), epoch: (15/150), iteration: 4943, loss: 0.085328, loss_ce: 0.053399, loss_dice: 0.117258, lr: 0.009088
[01:57:40.855] time(h): (1.043688/10.354555), epoch: (15/150), iteration: 4944, loss: 0.219832, loss_ce: 0.083314, loss_dice: 0.356350, lr: 0.009088
[01:57:41.616] time(h): (1.044744/10.362939), epoch: (15/150), iteration: 4945, loss: 0.391838, loss_ce: 0.336346, loss_dice: 0.447330, lr: 0.009088
[01:57:42.377] time(h): (1.044954/10.362929), epoch: (15/150), iteration: 4946, loss: 0.212864, loss_ce: 0.102694, loss_dice: 0.323033, lr: 0.009088
[01:57:43.138] time(h): (1.045080/10.362081), epoch: (15/150), iteration: 4947, loss: 0.092196, loss_ce: 0.031210, loss_dice: 0.153182, lr: 0.009088
[01:57:43.898] time(h): (1.044908/10.358284), epoch: (15/150), iteration: 4948, loss: 0.102632, loss_ce: 0.043218, loss_dice: 0.162047, lr: 0.009088
[01:57:44.660] time(h): (1.045782/10.364856), epoch: (15/150), iteration: 4949, loss: 0.232903, loss_ce: 0.096874, loss_dice: 0.368932, lr: 0.009087
[01:57:45.420] time(h): (1.044952/10.354535), epoch: (15/150), iteration: 4950, loss: 0.290898, loss_ce: 0.121692, loss_dice: 0.460105, lr: 0.009087
[01:57:46.181] time(h): (1.046222/10.365025), epoch: (15/150), iteration: 4951, loss: 0.217631, loss_ce: 0.078625, loss_dice: 0.356638, lr: 0.009087
[01:57:46.941] time(h): (1.045491/10.355695), epoch: (15/150), iteration: 4952, loss: 0.234209, loss_ce: 0.152253, loss_dice: 0.316164, lr: 0.009087
[01:57:47.703] time(h): (1.047164/10.370167), epoch: (15/150), iteration: 4953, loss: 0.097293, loss_ce: 0.080083, loss_dice: 0.114503, lr: 0.009087
[01:57:48.463] time(h): (1.046139/10.357923), epoch: (15/150), iteration: 4954, loss: 0.031675, loss_ce: 0.030795, loss_dice: 0.032555, lr: 0.009086
[01:57:49.226] time(h): (1.048397/10.378187), epoch: (15/150), iteration: 4955, loss: 0.069862, loss_ce: 0.003872, loss_dice: 0.135852, lr: 0.009086
[01:57:49.987] time(h): (1.047653/10.368728), epoch: (15/150), iteration: 4956, loss: 0.010824, loss_ce: 0.006048, loss_dice: 0.015599, lr: 0.009086
[01:57:50.748] time(h): (1.046625/10.356478), epoch: (15/150), iteration: 4957, loss: 0.063267, loss_ce: 0.000602, loss_dice: 0.125932, lr: 0.009086
[01:57:51.508] time(h): (1.047094/10.359021), epoch: (15/150), iteration: 4958, loss: 0.028170, loss_ce: 0.008942, loss_dice: 0.047399, lr: 0.009086
[01:57:52.269] time(h): (1.047610/10.362030), epoch: (15/150), iteration: 4959, loss: 0.133299, loss_ce: 0.098745, loss_dice: 0.167853, lr: 0.009085
[01:57:53.030] time(h): (1.047694/10.360776), epoch: (15/150), iteration: 4960, loss: 0.096688, loss_ce: 0.028292, loss_dice: 0.165084, lr: 0.009085
[01:57:53.808] time(h): (1.071698/10.596019), epoch: (15/150), iteration: 4961, loss: 0.317941, loss_ce: 0.116757, loss_dice: 0.519126, lr: 0.009085
[01:57:54.569] time(h): (1.048468/10.364251), epoch: (15/150), iteration: 4962, loss: 0.182572, loss_ce: 0.107154, loss_dice: 0.257989, lr: 0.009085
[01:57:55.330] time(h): (1.048524/10.362715), epoch: (15/150), iteration: 4963, loss: 0.163944, loss_ce: 0.121234, loss_dice: 0.206654, lr: 0.009085
[01:57:56.091] time(h): (1.048003/10.355484), epoch: (15/150), iteration: 4964, loss: 0.158969, loss_ce: 0.126418, loss_dice: 0.191519, lr: 0.009085
[01:57:56.851] time(h): (1.048422/10.357534), epoch: (15/150), iteration: 4965, loss: 0.270690, loss_ce: 0.229023, loss_dice: 0.312358, lr: 0.009084
[01:57:57.612] time(h): (1.048216/10.353415), epoch: (15/150), iteration: 4966, loss: 0.143662, loss_ce: 0.039107, loss_dice: 0.248218, lr: 0.009084
[01:57:58.373] time(h): (1.050293/10.371840), epoch: (15/150), iteration: 4967, loss: 0.196238, loss_ce: 0.043677, loss_dice: 0.348799, lr: 0.009084
[01:57:59.134] time(h): (1.049050/10.357482), epoch: (15/150), iteration: 4968, loss: 0.063190, loss_ce: 0.045022, loss_dice: 0.081357, lr: 0.009084
[01:57:59.896] time(h): (1.051058/10.375221), epoch: (15/150), iteration: 4969, loss: 0.138168, loss_ce: 0.004387, loss_dice: 0.271949, lr: 0.009084
[01:58:00.657] time(h): (1.049645/10.359187), epoch: (15/150), iteration: 4970, loss: 0.139168, loss_ce: 0.081753, loss_dice: 0.196582, lr: 0.009083
[01:58:01.419] time(h): (1.052386/10.384142), epoch: (15/150), iteration: 4971, loss: 0.128652, loss_ce: 0.019016, loss_dice: 0.238289, lr: 0.009083
[01:58:02.180] time(h): (1.049940/10.357930), epoch: (15/150), iteration: 4972, loss: 0.289089, loss_ce: 0.086414, loss_dice: 0.491764, lr: 0.009083
[01:58:02.941] time(h): (1.050931/10.365622), epoch: (15/150), iteration: 4973, loss: 0.232310, loss_ce: 0.175959, loss_dice: 0.288660, lr: 0.009083
[01:58:03.702] time(h): (1.050448/10.358775), epoch: (15/150), iteration: 4974, loss: 0.176963, loss_ce: 0.007414, loss_dice: 0.346511, lr: 0.009083
[01:58:04.464] time(h): (1.053416/10.385958), epoch: (15/150), iteration: 4975, loss: 0.272785, loss_ce: 0.197831, loss_dice: 0.347739, lr: 0.009083
[01:58:05.226] time(h): (1.052353/10.373386), epoch: (15/150), iteration: 4976, loss: 0.333858, loss_ce: 0.178007, loss_dice: 0.489708, lr: 0.009082
[01:58:05.988] time(h): (1.052360/10.371372), epoch: (15/150), iteration: 4977, loss: 0.299581, loss_ce: 0.253355, loss_dice: 0.345807, lr: 0.009082
[01:58:06.749] time(h): (1.051863/10.364388), epoch: (15/150), iteration: 4978, loss: 0.241764, loss_ce: 0.102624, loss_dice: 0.380904, lr: 0.009082
[01:58:07.509] time(h): (1.051495/10.358684), epoch: (15/150), iteration: 4979, loss: 0.210899, loss_ce: 0.047457, loss_dice: 0.374342, lr: 0.009082
[01:58:08.270] time(h): (1.051837/10.359973), epoch: (15/150), iteration: 4980, loss: 0.086181, loss_ce: 0.007921, loss_dice: 0.164441, lr: 0.009082
[01:58:09.053] time(h): (1.082517/10.660010), epoch: (15/150), iteration: 4981, loss: 0.168729, loss_ce: 0.053117, loss_dice: 0.284340, lr: 0.009081
[01:58:09.815] time(h): (1.053644/10.373597), epoch: (15/150), iteration: 4982, loss: 0.065974, loss_ce: 0.001441, loss_dice: 0.130507, lr: 0.009081
[01:58:10.576] time(h): (1.052312/10.358411), epoch: (15/150), iteration: 4983, loss: 0.216428, loss_ce: 0.130420, loss_dice: 0.302437, lr: 0.009081
[01:58:11.337] time(h): (1.053084/10.363930), epoch: (15/150), iteration: 4984, loss: 0.197776, loss_ce: 0.087882, loss_dice: 0.307670, lr: 0.009081
[01:58:12.098] time(h): (1.053180/10.362790), epoch: (15/150), iteration: 4985, loss: 0.122232, loss_ce: 0.079320, loss_dice: 0.165144, lr: 0.009081
[01:58:12.858] time(h): (1.052382/10.352862), epoch: (15/150), iteration: 4986, loss: 0.055548, loss_ce: 0.000029, loss_dice: 0.111066, lr: 0.009080
[01:58:13.620] time(h): (1.055015/10.376696), epoch: (15/150), iteration: 4987, loss: 0.120379, loss_ce: 0.010103, loss_dice: 0.230655, lr: 0.009080
[01:58:14.381] time(h): (1.053157/10.356338), epoch: (15/150), iteration: 4988, loss: 0.146178, loss_ce: 0.085942, loss_dice: 0.206415, lr: 0.009080
[01:58:15.142] time(h): (1.054379/10.366269), epoch: (15/150), iteration: 4989, loss: 0.136469, loss_ce: 0.034424, loss_dice: 0.238515, lr: 0.009080
[01:58:15.903] time(h): (1.054310/10.363524), epoch: (15/150), iteration: 4990, loss: 0.047739, loss_ce: 0.033484, loss_dice: 0.061993, lr: 0.009080
[01:58:16.664] time(h): (1.054242/10.360769), epoch: (15/150), iteration: 4991, loss: 0.232626, loss_ce: 0.145921, loss_dice: 0.319331, lr: 0.009080
[01:58:17.424] time(h): (1.054076/10.357063), epoch: (15/150), iteration: 4992, loss: 0.116388, loss_ce: 0.088807, loss_dice: 0.143969, lr: 0.009079
[01:58:18.186] time(h): (1.055371/10.367711), epoch: (15/150), iteration: 4993, loss: 0.059075, loss_ce: 0.000298, loss_dice: 0.117852, lr: 0.009079
[01:58:18.951] time(h): (1.055653/10.368406), epoch: (15/150), iteration: 4994, loss: 0.164095, loss_ce: 0.029493, loss_dice: 0.298696, lr: 0.009079
[01:58:19.713] time(h): (1.056540/10.375046), epoch: (15/150), iteration: 4995, loss: 0.134461, loss_ce: 0.032204, loss_dice: 0.236719, lr: 0.009079
[01:58:20.474] time(h): (1.055649/10.364229), epoch: (15/150), iteration: 4996, loss: 0.109504, loss_ce: 0.022832, loss_dice: 0.196177, lr: 0.009079
[01:58:21.234] time(h): (1.053720/10.343205), epoch: (15/150), iteration: 4997, loss: 0.056522, loss_ce: 0.024081, loss_dice: 0.088963, lr: 0.009078
[01:58:21.994] time(h): (1.054937/10.353090), epoch: (15/150), iteration: 4998, loss: 0.151950, loss_ce: 0.065344, loss_dice: 0.238556, lr: 0.009078
[01:58:22.755] time(h): (1.056376/10.365135), epoch: (15/150), iteration: 4999, loss: 0.307844, loss_ce: 0.312412, loss_dice: 0.303276, lr: 0.009078
[01:58:23.516] time(h): (1.056125/10.360594), epoch: (15/150), iteration: 5000, loss: 0.142793, loss_ce: 0.020978, loss_dice: 0.264607, lr: 0.009078
[01:58:24.296] time(h): (1.083243/10.624501), epoch: (15/150), iteration: 5001, loss: 0.321348, loss_ce: 0.164358, loss_dice: 0.478338, lr: 0.009078
[01:58:25.057] time(h): (1.056818/10.363248), epoch: (15/150), iteration: 5002, loss: 0.128880, loss_ce: 0.072537, loss_dice: 0.185222, lr: 0.009078
[01:58:25.819] time(h): (1.058595/10.378603), epoch: (15/150), iteration: 5003, loss: 0.125512, loss_ce: 0.061374, loss_dice: 0.189650, lr: 0.009077
[01:58:26.579] time(h): (1.056259/10.353629), epoch: (15/150), iteration: 5004, loss: 0.220588, loss_ce: 0.034829, loss_dice: 0.406348, lr: 0.009077
[01:58:27.340] time(h): (1.057505/10.363771), epoch: (15/150), iteration: 5005, loss: 0.191229, loss_ce: 0.120072, loss_dice: 0.262385, lr: 0.009077
[01:58:28.102] time(h): (1.058317/10.369663), epoch: (15/150), iteration: 5006, loss: 0.062531, loss_ce: 0.054784, loss_dice: 0.070279, lr: 0.009077
[01:58:28.864] time(h): (1.060537/10.389330), epoch: (15/150), iteration: 5007, loss: 0.005389, loss_ce: 0.002004, loss_dice: 0.008774, lr: 0.009077
[01:58:29.626] time(h): (1.058616/10.368439), epoch: (15/150), iteration: 5008, loss: 0.248526, loss_ce: 0.099745, loss_dice: 0.397306, lr: 0.009076
[01:58:30.389] time(h): (1.061629/10.395878), epoch: (15/150), iteration: 5009, loss: 0.183188, loss_ce: 0.135275, loss_dice: 0.231101, lr: 0.009076
[01:58:31.150] time(h): (1.058390/10.362094), epoch: (15/150), iteration: 5010, loss: 0.165753, loss_ce: 0.036426, loss_dice: 0.295081, lr: 0.009076
[01:58:31.911] time(h): (1.058803/10.364066), epoch: (15/150), iteration: 5011, loss: 0.203898, loss_ce: 0.126087, loss_dice: 0.281709, lr: 0.009076
[01:58:32.673] time(h): (1.060179/10.375465), epoch: (15/150), iteration: 5012, loss: 0.128696, loss_ce: 0.075771, loss_dice: 0.181621, lr: 0.009076
[01:58:33.435] time(h): (1.060033/10.371976), epoch: (15/150), iteration: 5013, loss: 0.236269, loss_ce: 0.160747, loss_dice: 0.311791, lr: 0.009075
[01:58:34.197] time(h): (1.061008/10.379431), epoch: (15/150), iteration: 5014, loss: 0.098547, loss_ce: 0.000371, loss_dice: 0.196724, lr: 0.009075
[01:58:34.958] time(h): (1.059811/10.365655), epoch: (15/150), iteration: 5015, loss: 0.139407, loss_ce: 0.102708, loss_dice: 0.176107, lr: 0.009075
[01:58:35.718] time(h): (1.058454/10.350325), epoch: (15/150), iteration: 5016, loss: 0.043510, loss_ce: 0.038326, loss_dice: 0.048695, lr: 0.009075
[01:58:36.480] time(h): (1.060274/10.366054), epoch: (15/150), iteration: 5017, loss: 0.200143, loss_ce: 0.093725, loss_dice: 0.306562, lr: 0.009075
[01:58:37.240] time(h): (1.059395/10.355393), epoch: (15/150), iteration: 5018, loss: 0.059827, loss_ce: 0.017290, loss_dice: 0.102364, lr: 0.009075
[01:58:38.001] time(h): (1.060392/10.363072), epoch: (15/150), iteration: 5019, loss: 0.160190, loss_ce: 0.045077, loss_dice: 0.275303, lr: 0.009074
[01:58:38.761] time(h): (1.059585/10.353126), epoch: (15/150), iteration: 5020, loss: 0.055305, loss_ce: 0.017719, loss_dice: 0.092891, lr: 0.009074
[01:58:39.541] time(h): (1.087041/10.619288), epoch: (15/150), iteration: 5021, loss: 0.140717, loss_ce: 0.036850, loss_dice: 0.244583, lr: 0.009074
[01:58:40.302] time(h): (1.061712/10.369777), epoch: (15/150), iteration: 5022, loss: 0.397533, loss_ce: 0.168668, loss_dice: 0.626399, lr: 0.009074
[01:58:41.064] time(h): (1.061601/10.366636), epoch: (15/150), iteration: 5023, loss: 0.106271, loss_ce: 0.025010, loss_dice: 0.187532, lr: 0.009074
[01:58:41.824] time(h): (1.060859/10.357323), epoch: (15/150), iteration: 5024, loss: 0.201889, loss_ce: 0.118505, loss_dice: 0.285273, lr: 0.009073
[01:58:42.585] time(h): (1.061398/10.360525), epoch: (15/150), iteration: 5025, loss: 0.037169, loss_ce: 0.035432, loss_dice: 0.038905, lr: 0.009073
[01:58:43.347] time(h): (1.063130/10.375371), epoch: (15/150), iteration: 5026, loss: 0.156131, loss_ce: 0.122431, loss_dice: 0.189830, lr: 0.009073
[01:58:44.108] time(h): (1.062167/10.363901), epoch: (15/150), iteration: 5027, loss: 0.226359, loss_ce: 0.128012, loss_dice: 0.324707, lr: 0.009073
[01:58:44.869] time(h): (1.062214/10.362302), epoch: (15/150), iteration: 5028, loss: 0.015505, loss_ce: 0.013655, loss_dice: 0.017354, lr: 0.009073
[01:58:45.631] time(h): (1.063681/10.374549), epoch: (15/150), iteration: 5029, loss: 0.117693, loss_ce: 0.050579, loss_dice: 0.184807, lr: 0.009073
[01:58:46.391] time(h): (1.062028/10.356367), epoch: (15/150), iteration: 5030, loss: 0.113631, loss_ce: 0.059587, loss_dice: 0.167675, lr: 0.009072
[01:58:47.152] time(h): (1.062508/10.358989), epoch: (15/150), iteration: 5031, loss: 0.125934, loss_ce: 0.050057, loss_dice: 0.201810, lr: 0.009072
[01:58:47.913] time(h): (1.063288/10.364531), epoch: (15/150), iteration: 5032, loss: 0.312681, loss_ce: 0.165730, loss_dice: 0.459632, lr: 0.009072
[01:58:48.674] time(h): (1.063092/10.360558), epoch: (15/150), iteration: 5033, loss: 0.150518, loss_ce: 0.158671, loss_dice: 0.142364, lr: 0.009072
[01:58:49.434] time(h): (1.063398/10.361487), epoch: (15/150), iteration: 5034, loss: 0.211551, loss_ce: 0.092073, loss_dice: 0.331028, lr: 0.009072
[01:58:50.196] time(h): (1.064040/10.365681), epoch: (15/150), iteration: 5035, loss: 0.209033, loss_ce: 0.222607, loss_dice: 0.195458, lr: 0.009071
[01:58:50.957] time(h): (1.063803/10.361318), epoch: (15/150), iteration: 5036, loss: 0.239075, loss_ce: 0.175604, loss_dice: 0.302547, lr: 0.009071
[01:58:51.718] time(h): (1.065091/10.371801), epoch: (15/150), iteration: 5037, loss: 0.175077, loss_ce: 0.066880, loss_dice: 0.283273, lr: 0.009071
[01:58:52.480] time(h): (1.065187/10.370680), epoch: (15/150), iteration: 5038, loss: 0.151059, loss_ce: 0.032931, loss_dice: 0.269187, lr: 0.009071
[01:58:53.242] time(h): (1.065690/10.373516), epoch: (15/150), iteration: 5039, loss: 0.124704, loss_ce: 0.068418, loss_dice: 0.180991, lr: 0.009071
[01:58:54.004] time(h): (1.065736/10.371898), epoch: (15/150), iteration: 5040, loss: 0.276574, loss_ce: 0.236038, loss_dice: 0.317110, lr: 0.009070
[01:58:54.782] time(h): (1.089552/10.601587), epoch: (15/150), iteration: 5041, loss: 0.182395, loss_ce: 0.163322, loss_dice: 0.201468, lr: 0.009070
[01:58:55.543] time(h): (1.064884/10.359502), epoch: (15/150), iteration: 5042, loss: 0.140730, loss_ce: 0.064354, loss_dice: 0.217105, lr: 0.009070
[01:58:56.303] time(h): (1.064405/10.352791), epoch: (15/150), iteration: 5043, loss: 0.232827, loss_ce: 0.136153, loss_dice: 0.329501, lr: 0.009070
[01:58:57.064] time(h): (1.065579/10.362159), epoch: (15/150), iteration: 5044, loss: 0.089932, loss_ce: 0.026061, loss_dice: 0.153803, lr: 0.009070
[01:58:57.825] time(h): (1.065757/10.361828), epoch: (15/150), iteration: 5045, loss: 0.276816, loss_ce: 0.205702, loss_dice: 0.347931, lr: 0.009070
[01:58:58.586] time(h): (1.066007/10.362205), epoch: (15/150), iteration: 5046, loss: 0.293049, loss_ce: 0.233804, loss_dice: 0.352294, lr: 0.009069
[01:58:59.348] time(h): (1.066912/10.368949), epoch: (15/150), iteration: 5047, loss: 0.131120, loss_ce: 0.089655, loss_dice: 0.172584, lr: 0.009069
[01:59:00.109] time(h): (1.066693/10.364771), epoch: (15/150), iteration: 5048, loss: 0.105545, loss_ce: 0.034325, loss_dice: 0.176765, lr: 0.009069
[01:59:00.870] time(h): (1.067475/10.370313), epoch: (15/150), iteration: 5049, loss: 0.188125, loss_ce: 0.164928, loss_dice: 0.211321, lr: 0.009069
[01:59:01.630] time(h): (1.065989/10.353830), epoch: (15/150), iteration: 5050, loss: 0.058166, loss_ce: 0.013083, loss_dice: 0.103249, lr: 0.009069
[01:59:02.392] time(h): (1.067665/10.368046), epoch: (15/150), iteration: 5051, loss: 0.185387, loss_ce: 0.083064, loss_dice: 0.287710, lr: 0.009068
[01:59:03.152] time(h): (1.066465/10.354347), epoch: (15/150), iteration: 5052, loss: 0.166014, loss_ce: 0.125635, loss_dice: 0.206392, lr: 0.009068
